,ell,TT,TE,EE,BB,KK
266,266,4.5243642e-13,7.754528e-15,3.5205105e-16,2.2371164e-18,6.66924e-20
267,267,4.468221e-13,7.8164665e-15,3.5980204e-16,2.2354295e-18,6.641675e-20
268,268,4.4124317e-13,7.875442499999999e-15,3.6761927000000003e-16,2.2336728e-18,6.614291000000001e-20
269,269,4.3569936999999995e-13,7.931324999999999e-15,3.7549992e-16,2.2318467999999997e-18,6.587086e-20
270,270,4.3019098e-13,7.984242000000001e-15,3.8343999999999997e-16,2.2299514000000002e-18,6.560059e-20
271,271,4.2471959999999995e-13,8.034067e-15,3.9143689999999997e-16,2.2279874e-18,6.5332095e-20
272,272,4.1928428e-13,8.080926000000001e-15,3.9948744e-16,2.2259549e-18,6.506537999999999e-20
273,273,4.1388714e-13,8.124757e-15,4.0758663e-16,2.2238544e-18,6.48004e-20
274,274,4.0852726e-13,8.165683999999999e-15,4.157328e-16,2.2216861e-18,6.453716e-20
275,275,4.032054e-13,8.203583999999999e-15,4.239217e-16,2.2194508e-18,6.427562e-20
276,276,3.9792308e-13,8.238581e-15,4.3215058e-16,2.2171487e-18,6.401575e-20
277,277,3.9267987e-13,8.270615e-15,4.404161e-16,2.2147804e-18,6.375755e-20
278,278,3.8747594000000003e-13,8.299687e-15,4.487149699999999e-16,2.2123459e-18,6.3501005e-20
279,279,3.8231206e-13,8.325918999999999e-15,4.5704283e-16,2.2098461e-18,6.3246105e-20
280,280,3.7718898e-13,8.349252e-15,4.653960300000001e-16,2.2072816e-18,6.2992854e-20
281,281,3.7210628e-13,8.369747e-15,4.7377223e-16,2.2046527e-18,6.274121500000001e-20
282,282,3.6706463e-13,8.387404e-15,4.8216677e-16,2.2019601e-18,6.249117499999999e-20
283,283,3.6206472e-13,8.402225e-15,4.905769e-16,2.1992043e-18,6.22427e-20
284,284,3.5710606e-13,8.414211e-15,4.9899926e-16,2.1963858e-18,6.199578e-20
285,285,3.5218936e-13,8.423422e-15,5.074302e-16,2.1935055e-18,6.175040599999999e-20
286,286,3.4731466e-13,8.429917000000001e-15,5.158665e-16,2.1905637e-18,6.150655499999999e-20
287,287,3.4248313e-13,8.433694000000001e-15,5.243035e-16,2.1875614e-18,6.1264224e-20
288,288,3.376943e-13,8.4347e-15,5.327389999999999e-16,2.1844992e-18,6.10234e-20
289,289,3.3294815e-13,8.433104e-15,5.4116885e-16,2.1813777999999997e-18,6.078406e-20
290,290,3.2824585e-13,8.428794e-15,5.495899e-16,2.1781982e-18,6.054617e-20
291,291,3.2358742e-13,8.421883999999999e-15,5.58e-16,2.1749609e-18,6.030973e-20
292,292,3.1897226000000003e-13,8.412371e-15,5.66389e-16,2.1716666999999996e-18,6.007472e-20
293,293,3.1440094e-13,8.400313e-15,5.747620999999999e-16,2.1683165000000003e-18,5.984112999999999e-20
294,294,3.0987397e-13,8.385653e-15,5.831137e-16,2.1649114e-18,5.960896e-20
295,295,3.0539080000000003e-13,8.368499999999999e-15,5.9143285e-16,2.1614521e-18,5.937819e-20
296,296,3.009519e-13,8.348853e-15,5.997249999999999e-16,2.1579397e-18,5.914881699999999e-20
297,297,2.965567e-13,8.32666e-15,6.079796e-16,2.1543750999999998e-18,5.892081999999999e-20
298,298,2.9220625999999997e-13,8.302025500000001e-15,6.161966999999999e-16,2.1507591999999998e-18,5.869417e-20
299,299,2.8790044999999997e-13,8.275002e-15,6.2437146e-16,2.1470930000000003e-18,5.8468853e-20
300,300,2.8363922e-13,8.245587e-15,6.324988999999999e-16,2.1433777e-18,5.824485e-20
301,301,2.7942303e-13,8.213832e-15,6.405844999999999e-16,2.1396143e-18,5.8022156e-20
302,302,2.7525224999999995e-13,8.179786e-15,6.486133e-16,2.1358040000000002e-18,5.780076e-20
303,303,2.711268e-13,8.143496e-15,6.56591e-16,2.1319477e-18,5.758067e-20
304,304,2.6704702e-13,8.105008e-15,6.645129e-16,2.1280466e-18,5.736187e-20
305,305,2.630132e-13,8.064319e-15,6.7237474e-16,2.1241020000000003e-18,5.7144348e-20
306,306,2.5902477000000003e-13,8.021476e-15,6.8017707e-16,2.120115e-18,5.6928087e-20
307,307,2.5508246e-13,7.976522e-15,6.8791065000000005e-16,2.1160868e-18,5.671307000000001e-20
308,308,2.5118616e-13,7.929501e-15,6.955763e-16,2.1120184000000002e-18,5.649929999999999e-20
309,309,2.4733567e-13,7.880458e-15,7.031700999999999e-16,2.1079113e-18,5.6286762e-20
310,310,2.4353031999999997e-13,7.829433e-15,7.106831e-16,2.1037666999999998e-18,5.6075454e-20
311,311,2.3977137e-13,7.776373999999999e-15,7.181213000000001e-16,2.0995858e-18,5.586536e-20
312,312,2.3605765e-13,7.7214167e-15,7.254761e-16,2.0953698e-18,5.5656464e-20
313,313,2.3238996e-13,7.6645543e-15,7.327486e-16,2.09112e-18,5.5448755e-20
314,314,2.2876807e-13,7.605827e-15,7.399305e-16,2.0868376e-18,5.5242225e-20
315,315,2.2519130000000002e-13,7.5452738e-15,7.470184399999999e-16,2.0825241e-18,5.503686e-20
316,316,2.2166038e-13,7.482932399999999e-15,7.540183e-16,2.0781806e-18,5.483266e-20
317,317,2.1817511e-13,7.418888e-15,7.609176e-16,2.0738083999999998e-18,5.462961e-20
318,318,2.1473573e-13,7.35313e-15,7.677178e-16,2.0694088e-18,5.442769e-20
319,319,2.1134156e-13,7.285693999999999e-15,7.744157e-16,2.064983e-18,5.4226902e-20
320,320,2.079924e-13,7.2166617e-15,7.810129299999999e-16,2.0605322999999998e-18,5.402723e-20
321,321,2.0468940999999998e-13,7.1460665e-15,7.875021e-16,2.0560578e-18,5.382867e-20
322,322,2.0143101999999997e-13,7.0738965e-15,7.938803999999999e-16,2.0515613e-18,5.3631225999999995e-20
323,323,1.9821836e-13,7.0002307000000004e-15,8.0014515e-16,2.0470434e-18,5.3434874e-20
324,324,1.9505033e-13,6.9251440000000004e-15,8.0629373999999995e-16,2.0425056999999998e-18,5.3239617e-20
325,325,1.9192757999999998e-13,6.848624e-15,8.1232813e-16,2.0379496e-18,5.3045436e-20
326,326,1.8884949999999999e-13,6.770744e-15,8.182457e-16,2.0333756999999996e-18,5.2852325e-20
327,327,1.8581626e-13,6.6914908e-15,8.240396e-16,2.028786e-18,5.2660273e-20
328,328,1.8282767e-13,6.6109365e-15,8.297076999999999e-16,2.024181e-18,5.246926e-20
329,329,1.7988348000000002e-13,6.5291957e-15,8.3525194e-16,2.0195623e-18,5.2279283e-20
330,330,1.7698392e-13,6.4462083e-15,8.406659e-16,2.0149310000000002e-18,5.2090329999999996e-20
331,331,1.7412833999999998e-13,6.3620446999999995e-15,8.459516000000001e-16,2.0102882e-18,5.1902382999999993e-20
332,332,1.7131692000000002e-13,6.2767300000000005e-15,8.5110706e-16,2.0056352000000002e-18,5.1715439999999996e-20
333,333,1.6854902e-13,6.1903736e-15,8.561260999999999e-16,2.0009732e-18,5.1529486e-20
334,334,1.6582485e-13,6.102957e-15,8.610108e-16,1.996303e-18,5.1344514e-20
335,335,1.6314459e-13,6.014544999999999e-15,8.6575529999999995e-16,1.991626e-18,5.116052e-20
336,336,1.605076e-13,5.925160399999999e-15,8.703618e-16,1.986943e-18,5.0977498e-20
337,337,1.5791367000000001e-13,5.8349079999999996e-15,8.7482843e-16,1.9822557999999997e-18,5.0795442999999995e-20
338,338,1.5536258999999998e-13,5.7437679999999994e-15,8.791534e-16,1.9775646e-18,5.0614354e-20
339,339,1.5285455e-13,5.651843299999999e-15,8.833348e-16,1.9728711e-18,5.043423e-20
340,340,1.5038934e-13,5.5591525e-15,8.873748600000001e-16,1.968176e-18,5.0255064e-20
341,341,1.4796634e-13,5.465715e-15,8.912639499999999e-16,1.9634806e-18,5.0076842e-20
342,342,1.4558534e-13,5.37155e-15,8.9500437e-16,1.9587857999999998e-18,4.9899547999999995e-20
343,343,1.4324616e-13,5.2767545e-15,8.985946e-16,1.9540928e-18,4.972316e-20
344,344,1.4094816e-13,5.1813065e-15,9.020292e-16,1.9494022999999997e-18,4.9547661999999997e-20
345,345,1.3869117e-13,5.085261e-15,9.0531056e-16,1.9447157e-18,4.937305e-20
346,346,1.3647497e-13,4.9886345e-15,9.0843346e-16,1.9400338e-18,4.9199326e-20
347,347,1.34299e-13,4.8914813e-15,9.114004e-16,1.9353574e-18,4.9026486e-20
348,348,1.3216305e-13,4.7938162e-15,9.142024e-16,1.930688e-18,4.8854529999999995e-20
349,349,1.3006731999999997e-13,4.6957680000000005e-15,9.1684976e-16,1.9260262e-18,4.868346e-20
350,350,1.2801124e-13,4.5973104000000005e-15,9.193373e-16,1.9213733000000002e-18,4.8513267999999995e-20
351,351,1.2599498000000001e-13,4.4985320000000006e-15,9.216676999999999e-16,1.9167298e-18,4.8343946e-20
352,352,1.2401836e-13,4.3994817e-15,9.2383975e-16,1.912097e-18,4.8175486999999996e-20
353,353,1.220808e-13,4.3001682e-15,9.258522e-16,1.9074760000000002e-18,4.800788e-20
354,354,1.201821e-13,4.200713e-15,9.2770794e-16,1.9028673e-18,4.7841127e-20
355,355,1.18322395e-13,4.1010845e-15,9.294022e-16,1.8982723e-18,4.7675210000000004e-20
356,356,1.1650074e-13,4.0013282999999994e-15,9.309379e-16,1.8936916999999998e-18,4.7510127e-20
357,357,1.1471694e-13,3.9014853999999995e-15,9.32314e-16,1.8891263e-18,4.7345864e-20
358,358,1.1297078400000001e-13,3.801599e-15,9.3352987e-16,1.8845775e-18,4.7182414e-20
359,359,1.11261696e-13,3.7016734e-15,9.34581e-16,1.8800457e-18,4.7019774999999996e-20
360,360,1.0958914e-13,3.601785e-15,9.3547016e-16,1.8755322e-18,4.6857945e-20
361,361,1.0795291e-13,3.5018877000000002e-15,9.361967e-16,1.8710376999999998e-18,4.6696922e-20
362,362,1.0635246e-13,3.402074e-15,9.367598999999999e-16,1.8665631e-18,4.6536699999999995e-20
363,363,1.04787976e-13,3.302375e-15,9.371591e-16,1.8621095e-18,4.6377274e-20
364,364,1.0325821e-13,3.2028246000000002e-15,9.373971e-16,1.8576775e-18,4.6218627e-20
365,365,1.0176368e-13,3.1034619999999998e-15,9.374733e-16,1.8532681e-18,4.606076e-20
366,366,1.0030352e-13,3.0043265e-15,9.37387e-16,1.8488823e-18,4.5903665e-20
367,367,9.887757e-14,2.9054494e-15,9.371409999999999e-16,1.8445207e-18,4.5747344999999997e-20
368,368,9.748531000000001e-14,2.8068714e-15,9.367313e-16,1.8401844e-18,4.5591792999999996e-20
369,369,9.6126236e-14,2.7086253e-15,9.3616743e-16,1.835874e-18,4.5437012000000003e-20
370,370,9.480052999999999e-14,2.6107403e-15,9.354387000000001e-16,1.8315902e-18,4.528299e-20
371,371,9.350705e-14,2.513255e-15,9.345577e-16,1.8273341e-18,4.512972e-20
372,372,9.2245996e-14,2.4161967e-15,9.335136e-16,1.8231062999999998e-18,4.4977195e-20
373,373,9.101657e-14,2.3195995e-15,9.323158e-16,1.8189078e-18,4.48254e-20
374,374,8.981865999999999e-14,2.2234960000000003e-15,9.309633e-16,1.8147389e-18,4.4674329999999996e-20
375,375,8.865148e-14,2.1279088999999997e-15,9.2945545e-16,1.8106007e-18,4.4523983e-20
376,376,8.751492e-14,2.0328728e-15,9.277914e-16,1.8064937e-18,4.437435e-20
377,377,8.6408876e-14,1.9384116e-15,9.259737e-16,1.8024186e-18,4.422543e-20
378,378,8.533227e-14,1.8445529e-15,9.240016e-16,1.7983762000000002e-18,4.4077222e-20
379,379,8.428531e-14,1.7513259e-15,9.218744e-16,1.794367e-18,4.392972e-20
380,380,8.326759e-14,1.6587563e-15,9.195946e-16,1.7903916e-18,4.3782919999999996e-20
381,381,8.227837999999999e-14,1.566866e-15,9.1716467e-16,1.7864506e-18,4.3636813e-20
382,382,8.131758999999999e-14,1.4756827e-15,9.145775e-16,1.7825447e-18,4.3491397e-20
383,383,8.0384806e-14,1.3852334e-15,9.118451e-16,1.7786742e-18,4.3346663e-20
384,384,7.947934e-14,1.2955476e-15,9.0896356e-16,1.7748398e-18,4.3202608e-20
385,385,7.860078e-14,1.2066481000000001e-15,9.0593536e-16,1.7710419e-18,4.3059227e-20
386,386,7.774908e-14,1.1185663e-15,9.027659e-16,1.7672809e-18,4.2916515e-20
387,387,7.6923855e-14,1.0313236e-15,8.994544e-16,1.7635573e-18,4.277447e-20
388,388,7.612410999999999e-14,9.4494765e-16,8.960064e-16,1.7598716e-18,4.2633093e-20
389,389,7.534978e-14,8.594625e-16,8.92421e-16,1.7562239e-18,4.2492378000000003e-20
390,390,7.46005e-14,7.748916e-16,8.8870054e-16,1.7526148e-18,4.2352323000000003e-20
391,391,7.387592e-14,6.912577699999999e-16,8.8484725e-16,1.7490446e-18,4.2212914e-20
392,392,7.317506999999999e-14,6.085834e-16,8.808604e-16,1.7455135e-18,4.2074151999999996e-20
393,393,7.249822499999999e-14,5.2688725e-16,8.7674503e-16,1.7420217e-18,4.1936026e-20
394,394,7.1844436e-14,4.4618762e-16,8.725005e-16,1.7385696e-18,4.1798525999999994e-20
395,395,7.121336999999999e-14,3.6650837999999996e-16,8.681258e-16,1.7351573e-18,4.166165e-20
396,396,7.060471999999999e-14,2.878665e-16,8.636292e-16,1.7317850000000001e-18,4.1525396e-20
397,397,7.001785000000001e-14,2.1028132e-16,8.590068e-16,1.728453e-18,4.138977e-20
398,398,6.945276e-14,1.3376947e-16,8.542635e-16,1.7251612000000001e-18,4.1254772e-20
399,399,6.890884999999999e-14,5.834877e-17,8.493985499999999e-16,1.7219097e-18,4.1120398e-20
400,400,6.838581000000001e-14,-1.5964235e-17,8.4441976e-16,1.7186989e-18,4.0986645e-20
401,401,6.788335e-14,-8.9153575e-17,8.393231999999999e-16,1.7155285999999998e-18,4.085351e-20
402,402,6.7400895e-14,-1.6120299e-16,8.3411386e-16,1.7123989e-18,4.0720986999999995e-20
403,403,6.693815999999999e-14,-2.3209768e-16,8.287963e-16,1.7093099e-18,4.0589068e-20
404,404,6.649487e-14,-3.0182156e-16,8.2336966e-16,1.7062614e-18,4.0457749999999997e-20
405,405,6.607018000000001e-14,-3.7036146e-16,8.1783574e-16,1.7032536e-18,4.0327022999999996e-20
406,406,6.566384e-14,-4.3770726e-16,8.122020499999999e-16,1.7002864e-18,4.0196888e-20
407,407,6.527559e-14,-5.038415e-16,8.0646755e-16,1.6973596e-18,4.006734e-20
408,408,6.49049e-14,-5.687528e-16,8.006311999999999e-16,1.6944732e-18,3.9938378e-20
409,409,6.455097e-14,-6.324301000000001e-16,7.947031e-16,1.6916271999999999e-18,3.9809997e-20
410,410,6.421412999999999e-14,-6.948598299999999e-16,7.88682e-16,1.6888213999999999e-18,3.9682195e-20
411,411,6.389304e-14,-7.5603987e-16,7.825697500000001e-16,1.6860555999999998e-18,3.9554962e-20
412,412,6.358804e-14,-8.159572000000001e-16,7.763704599999999e-16,1.6833299e-18,3.9428299999999995e-20
413,413,6.329861e-14,-8.746101e-16,7.7008584e-16,1.6806437999999998e-18,3.9302204e-20
414,414,6.30243e-14,-9.3198876e-16,7.637201e-16,1.6779973999999999e-18,3.917667e-20
415,415,6.276432999999999e-14,-9.880892e-16,7.5727724e-16,1.6753904e-18,3.905169e-20
416,416,6.2519066e-14,-1.0429074999999999e-15,7.507561e-16,1.6728225999999999e-18,3.8927272e-20
417,417,6.228749e-14,-1.0964316999999998e-15,7.4416347e-16,1.6702938e-18,3.880341e-20
418,418,6.206969e-14,-1.1486614e-15,7.3750055e-16,1.6678038999999998e-18,3.8680103e-20
419,419,6.1864946e-14,-1.1995875999999999e-15,7.3076866e-16,1.6653524e-18,3.8557345999999995e-20
420,420,6.1673343e-14,-1.2492074e-15,7.23969e-16,1.6629394e-18,3.8435135999999997e-20
421,421,6.149418e-14,-1.2975149e-15,7.171082e-16,1.6605642999999998e-18,3.8313469999999996e-20
422,422,6.1327025e-14,-1.3445013e-15,7.1018457e-16,1.6582271e-18,3.8192344e-20
423,423,6.117196999999999e-14,-1.3901627e-15,7.031992399999999e-16,1.6559273e-18,3.8071754e-20
424,424,6.1028343e-14,-1.4344958999999999e-15,6.961584999999999e-16,1.6536648e-18,3.7951692999999996e-20
425,425,6.0895722e-14,-1.4774975000000001e-15,6.890632999999999e-16,1.6514391e-18,3.7832162e-20
426,426,6.0773965e-14,-1.5191745e-15,6.819171e-16,1.6492502e-18,3.771316e-20
427,427,6.066215e-14,-1.5595263e-15,6.7472603e-16,1.6470974e-18,3.7594679999999996e-20
428,428,6.056066e-14,-1.5985548999999998e-15,6.674934e-16,1.6449807e-18,3.7476723999999994e-20
429,429,6.0468335e-14,-1.636265e-15,6.602198999999999e-16,1.6428994e-18,3.735929e-20
430,430,6.038506e-14,-1.6726534e-15,6.5290893e-16,1.6408534999999998e-18,3.724237e-20
431,431,6.0310706e-14,-1.7077274e-15,6.455687e-16,1.6388425000000001e-18,3.7125965e-20
432,432,6.0244657e-14,-1.7414893e-15,6.3819723e-16,1.6368659e-18,3.7010079999999995e-20
433,433,6.0187057e-14,-1.7739361999999999e-15,6.307977e-16,1.6349235e-18,3.6894699999999994e-20
434,434,6.0137037e-14,-1.8050753e-15,6.233756e-16,1.6330147e-18,3.677983e-20
435,435,6.0094755e-14,-1.8349042e-15,6.159289e-16,1.6311392999999999e-18,3.6665462e-20
436,436,6.0059857e-14,-1.8634275e-15,6.084631e-16,1.6292967e-18,3.6551587e-20
437,437,6.0032003e-14,-1.8906477e-15,6.0097856e-16,1.6274865e-18,3.6438194999999995e-20
438,438,6.0010854e-14,-1.9165672e-15,5.934806499999999e-16,1.6257083999999998e-18,3.632529e-20
439,439,5.9996326e-14,-1.9411895e-15,5.859698000000001e-16,1.6239616000000001e-18,3.6212867e-20
440,440,5.998785e-14,-1.9645253e-15,5.784489999999999e-16,1.6222459e-18,3.6100924999999997e-20
441,441,5.9985112e-14,-1.98658e-15,5.7092326e-16,1.6205607e-18,3.5989466e-20
442,442,5.998755599999999e-14,-2.007362e-15,5.633930999999999e-16,1.6189057e-18,3.5878493e-20
443,443,5.999511999999999e-14,-2.0268742999999998e-15,5.558635500000001e-16,1.61728e-18,3.5768007e-20
444,444,6.000726700000001e-14,-2.0451278e-15,5.483372999999999e-16,1.6156832e-18,3.5658e-20
445,445,6.0023703e-14,-2.0621298e-15,5.408145400000001e-16,1.614115e-18,3.5548467e-20
446,446,6.004414e-14,-2.0778885000000002e-15,5.3330255e-16,1.6125746e-18,3.5439406e-20
447,447,6.0068294e-14,-2.0924208e-15,5.258014399999999e-16,1.6110614000000001e-18,3.5330807e-20
448,448,6.0096353e-14,-2.1057369e-15,5.18316e-16,1.6095748000000001e-18,3.522267e-20
449,449,6.012781e-14,-2.1178485e-15,5.108486000000001e-16,1.6081144e-18,3.511499e-20
450,450,6.016238799999999e-14,-2.1287699999999997e-15,5.033993e-16,1.6066794999999999e-18,3.5007773000000003e-20
451,451,6.0200054e-14,-2.1385136e-15,4.959749000000001e-16,1.6052692999999999e-18,3.490101e-20
452,452,6.0240768e-14,-2.1470878e-15,4.885755000000001e-16,1.6038832e-18,3.4794706e-20
453,453,6.0283817e-14,-2.1545045999999998e-15,4.8120535e-16,1.6025207999999998e-18,3.4688862999999997e-20
454,454,6.032917e-14,-2.1607731e-15,4.7386669999999995e-16,1.6011811999999999e-18,3.458348e-20
455,455,6.037635e-14,-2.1659045e-15,4.6656159e-16,1.5998637999999999e-18,3.4478550000000004e-20
456,456,6.0425114e-14,-2.1699063999999997e-15,4.5929194e-16,1.5985679000000001e-18,3.4374075e-20
457,457,6.047521e-14,-2.1727893e-15,4.520596e-16,1.5972928e-18,3.427005e-20
458,458,6.052618500000001e-14,-2.1745586e-15,4.4486864e-16,1.5960377e-18,3.4166479999999997e-20
459,459,6.057757e-14,-2.1752305e-15,4.3772077e-16,1.594802e-18,3.4063348e-20
460,460,6.062981e-14,-2.1748217e-15,4.306177e-16,1.5935851e-18,3.3960653e-20
461,461,6.0682014e-14,-2.173324e-15,4.235612e-16,1.5923861e-18,3.3858395e-20
462,462,6.0734835e-14,-2.1708168000000002e-15,4.1655719999999997e-16,1.5912042e-18,3.375657e-20
463,463,6.078738999999999e-14,-2.1672694e-15,4.0960729999999996e-16,1.5900388e-18,3.3655176000000005e-20
464,464,6.0840342e-14,-2.1627166e-15,4.0271305e-16,1.5888890999999999e-18,3.3554215e-20
465,465,6.0892813e-14,-2.1571717e-15,3.958781e-16,1.5877544e-18,3.3453679999999997e-20
466,466,6.0945243e-14,-2.1506684999999998e-15,3.8910387e-16,1.5866338999999998e-18,3.335357e-20
467,467,6.0997203e-14,-2.1431979999999998e-15,3.8239391999999997e-16,1.5855267999999998e-18,3.3253887e-20
468,468,6.1048273e-14,-2.1347937e-15,3.7574963e-16,1.5844325e-18,3.3154624e-20
469,469,6.1098464e-14,-2.1254672e-15,3.6917228e-16,1.5833501e-18,3.3055777e-20
470,470,6.114737e-14,-2.1152307999999997e-15,3.6266324e-16,1.5822789999999999e-18,3.2957345000000004e-20
471,471,6.1194576e-14,-2.1040745e-15,3.5622582e-16,1.5812181999999998e-18,3.285933e-20
472,472,6.1240118e-14,-2.0920523e-15,3.4986339999999996e-16,1.5801671e-18,3.2761720000000004e-20
473,473,6.12836e-14,-2.079134e-15,3.4357514000000004e-16,1.5791251e-18,3.266452e-20
474,474,6.1325062e-14,-2.0653948e-15,3.3736235e-16,1.5780912e-18,3.2567729999999995e-20
475,475,6.136433e-14,-2.0508044e-15,3.3123037e-16,1.5770648e-18,3.2471352e-20
476,476,6.140145e-14,-2.0353955e-15,3.2518042e-16,1.5760451e-18,3.237538e-20
477,477,6.143604e-14,-2.0191997999999998e-15,3.192116e-16,1.5750313999999999e-18,3.2279818e-20
478,478,6.146835e-14,-2.0022283e-15,3.1332913e-16,1.574023e-18,3.2184665999999996e-20
479,479,6.1498422e-14,-1.9845201e-15,3.075341e-16,1.5730192e-18,3.2089915e-20
480,480,6.1525684e-14,-1.9660695e-15,3.0182957e-16,1.5720191999999998e-18,3.1995565e-20
481,481,6.1550587e-14,-1.946907e-15,2.9621253e-16,1.5710223e-18,3.1901613999999996e-20
482,482,6.157236e-14,-1.9270506e-15,2.9069005e-16,1.5700278e-18,3.1808057e-20
483,483,6.159126399999999e-14,-1.9065199e-15,2.8526105e-16,1.5690351e-18,3.1714887e-20
484,484,6.160694e-14,-1.8853344e-15,2.7992846999999997e-16,1.5680436e-18,3.1622108e-20
485,485,6.1619043e-14,-1.8635112e-15,2.746932e-16,1.5670523e-18,3.152971e-20
486,486,6.1627828e-14,-1.8410711e-15,2.695561e-16,1.5660608999999998e-18,3.1437697e-20
487,487,6.1632946e-14,-1.8180306e-15,2.6451805e-16,1.5650684999999998e-18,3.1346069999999996e-20
488,488,6.163426e-14,-1.794412e-15,2.5958380000000003e-16,1.5640745e-18,3.1254828e-20
489,489,6.1632022e-14,-1.7702369999999999e-15,2.5475015999999997e-16,1.5630783e-18,3.1163969999999996e-20
490,490,6.1625887e-14,-1.7455241e-15,2.5002178e-16,1.5620792999999999e-18,3.1073498e-20
491,491,6.161589e-14,-1.7202956e-15,2.4539933999999997e-16,1.5610768000000001e-18,3.0983408e-20
492,492,6.160209e-14,-1.6945675999999999e-15,2.4088152e-16,1.5600702e-18,3.08937e-20
493,493,6.158452e-14,-1.6683635e-15,2.3647092e-16,1.5590589999999998e-18,3.0804365000000004e-20
494,494,6.1563037e-14,-1.6416967e-15,2.3217003000000003e-16,1.5580424e-18,3.0715402e-20
495,495,6.153748999999999e-14,-1.6145919e-15,2.2797943e-16,1.55702e-18,3.062681e-20
496,496,6.1507933e-14,-1.5870644e-15,2.2389778e-16,1.5559912e-18,3.0538583e-20
497,497,6.1474025e-14,-1.559134e-15,2.1992752e-16,1.5549552e-18,3.0450714e-20
498,498,6.1435826e-14,-1.5308209000000001e-15,2.160692e-16,1.5539116999999999e-18,3.0363207e-20
499,499,6.1393194e-14,-1.5021429e-15,2.1232330999999999e-16,1.55286e-18,3.0276059999999997e-20
500,500,6.134599e-14,-1.4731155e-15,2.0869224999999998e-16,1.5517996e-18,3.0189266e-20
501,501,6.129408599999999e-14,-1.4437599e-15,2.0517457e-16,1.5507301e-18,3.0102832e-20
502,502,6.1237533e-14,-1.4140966999999998e-15,2.0177262e-16,1.5496507e-18,3.0016757e-20
503,503,6.11762e-14,-1.3841423e-15,1.9848500999999998e-16,1.548561e-18,2.9931034e-20
504,504,6.1110143e-14,-1.3539226e-15,1.9531582e-16,1.5474603999999999e-18,2.984567e-20
505,505,6.10396e-14,-1.3234551999999999e-15,1.9226181999999999e-16,1.5463486e-18,2.976066e-20
506,506,6.096426e-14,-1.2927596999999998e-15,1.8932523e-16,1.5452249e-18,2.9676004e-20
507,507,6.088437e-14,-1.2618555e-15,1.8650682e-16,1.5440887e-18,2.9591702e-20
508,508,6.079982e-14,-1.230764e-15,1.8380699e-16,1.5429398e-18,2.9507753e-20
509,509,6.0710493e-14,-1.1995040000000001e-15,1.8122575000000001e-16,1.5417775e-18,2.9424152000000003e-20
510,510,6.061682e-14,-1.1680962e-15,1.7876331e-16,1.5406014e-18,2.9340901e-20
